,Initial Rule Trees
8166,"(Glasgow_Coma_Scale_Total <= ?) U[?,?] (Glasgow_Coma_Scale_Total <= ?)"
8167,"G[?,?](y >= ? | SODIUM <= ?)"
8168,"G[?,?](direct >= ? | SpO2 >= ?)"
8169,"(tte <= ?) U[?,?] (SBP <= ?)"
8170,"G[?,?](s8_hr >= ? | Glasgow_Coma_Scale_Total >= ?)"
8171,"(Mort >= ?) U[?,?] (s8_edrk <= ?)"
8172,"G[?,?](direct >= ? | PHOSPHORUS >= ?)"
8173,"F[?,?](Glasgow_Coma_Scale_Total <= ? & tte <= ?)"
8174,"(Mort >= ?) U[?,?] (death >= ?)"
8175,"(ICU_Pt_Days >= ?) U[?,?] (CHLORIDE <= ?)"
8176,"G[?,?](Resp >= ? | direct <= ?)"
8177,"G[?,?](CREATININE <= ? | MAGNESIUM >= ?)"
8178,"G[?,?](SBP <= ? -> LOS <= ?)"
8179,"G[?,?](O2_Flow <= ? -> death <= ?)"
8180,"(n_evts <= ?) U[?,?] (dfa <= ?)"
8181,"G[?,?](GLUCOSE <= ? | LOS <= ?)"
8182,"(hr <= ?) U[?,?] (CHLORIDE <= ?)"
8183,"G[?,?](s8_hr >= ? | Temp <= ?)"
8184,"F[?,?](LOS <= ? & CREATININE >= ?)"
8185,"G[?,?](SpO2 <= ? -> ICU_Pt_Days >= ?)"
8186,"(n_evts >= ?) U[?,?] (s24_edrk <= ?)"
8187,"G[?,?](s24_hr <= ? | direct <= ?)"
8188,"G[?,?](Mort <= ? | CHLORIDE >= ?)"
8189,"G[?,?](tte <= ? | POTASSIUM <= ?)"
8190,"(dfa >= ?) U[?,?] (s24_edrk >= ?)"
8191,"G[?,?](SODIUM <= ? | SBP <= ?)"
8192,"G[?,?](POTASSIUM >= ? | tte <= ?)"
8193,"(s24_edrk >= ?) U[?,?] (tte <= ?)"
8194,"(s24_hr <= ?) U[?,?] (O2_Flow >= ?)"
8195,"F[?,?](Pulse >= ? & tte <= ?)"
8196,"G[?,?](s8_hr <= ? | PLATELET_COUNT >= ?)"
8197,"G[?,?](SODIUM >= ? | Resp >= ?)"
8198,"G[?,?](Pulse >= ? | SODIUM <= ?)"
8199,"(AF >= ?) U[?,?] (CREATININE >= ?)"
8200,"G[?,?](PLATELET_COUNT >= ? | PLATELET_COUNT <= ?)"
8201,"G[?,?](CHLORIDE >= ? | n_evts <= ?)"
8202,"G[?,?](tte >= ? -> POTASSIUM >= ?)"
8203,"G[?,?](POTASSIUM <= ? | Resp >= ?)"
8204,"G[?,?](O2_Flow <= ? | Mort >= ?)"
8205,"(hr >= ?) U[?,?] (LOS >= ?)"
8206,"G[?,?](LOS >= ? -> O2_Flow <= ?)"
8207,"G[?,?](s2_edrk <= ? -> PLATELET_COUNT <= ?)"
8208,"G[?,?](SBP <= ? -> MET <= ?)"
8209,"G[?,?](POTASSIUM <= ? | PHOSPHORUS >= ?)"
8210,"G[?,?](direct >= ? | Pulse <= ?)"
8211,"G[?,?](Resp >= ? -> CHLORIDE <= ?)"
8212,"G[?,?](tte >= ? -> BLOOD_UREA_NITROGEN <= ?)"
8213,"(MAGNESIUM >= ?) U[?,?] (CALCIUM >= ?)"
8214,"G[?,?](HEMOGLOBIN >= ? | MET <= ?)"
8215,"(s24_hr <= ?) U[?,?] (Mort <= ?)"
8216,"(dfa <= ?) U[?,?] (death >= ?)"
8217,"(s8_edrk >= ?) U[?,?] (Pulse >= ?)"
8218,"G[?,?](Resp >= ? -> s24_hr <= ?)"
8219,"(BLOOD_UREA_NITROGEN >= ?) U[?,?] (SBP <= ?)"
8220,"G[?,?](n_edrk <= ? | SODIUM >= ?)"
8221,"F[?,?](CREATININE >= ? & tte <= ?)"
8222,"G[?,?](MET >= ? | CHLORIDE <= ?)"
8223,"G[?,?](PHOSPHORUS <= ? -> Mort >= ?)"
8224,"G[?,?](tte <= ? | Resp >= ?)"
8225,"(WHITE_BLOOD_CELL_COUNT <= ?) U[?,?] (Resp >= ?)"
8226,"G[?,?](hr <= ? -> SODIUM >= ?)"
8227,"(lds >= ?) U[?,?] (O2_Flow <= ?)"
8228,"(PLATELET_COUNT >= ?) U[?,?] (CREATININE <= ?)"
8229,"G[?,?](CHLORIDE <= ? | tte >= ?)"
8230,"G[?,?](y <= ? & LOS >= ?)"
8231,"G[?,?](hr <= ? | BLOOD_UREA_NITROGEN >= ?)"
8232,"G[?,?](death >= ? -> CALCIUM >= ?)"
8233,"G[?,?](BLOOD_UREA_NITROGEN >= ? | SBP >= ?)"
8234,"(BLOOD_UREA_NITROGEN <= ?) U[?,?] (MET <= ?)"
8235,"G[?,?](CHLORIDE >= ? | Glasgow_Coma_Scale_Total <= ?)"
8236,"(direct <= ?) U[?,?] (edrk <= ?)"
8237,"G[?,?](GLUCOSE >= ? | PLATELET_COUNT <= ?)"
8238,"G[?,?](PHOSPHORUS <= ? | GLUCOSE >= ?)"
8239,"(ICU_Pt_Days <= ?) U[?,?] (SpO2 <= ?)"
8240,"G[?,?](O2_Flow >= ? -> CALCIUM <= ?)"
8241,"(n_edrk <= ?) U[?,?] (O2_Flow <= ?)"
8242,"G[?,?](GLUCOSE <= ? -> n_evts >= ?)"
8243,"(lds >= ?) U[?,?] (Resp <= ?)"
8244,"G[?,?](SODIUM >= ? | ICU_Pt_Days >= ?)"
8245,"G[?,?](n_evts <= ? -> n_evts >= ?)"
8246,"G[?,?](PLATELET_COUNT >= ? | Mort >= ?)"
8247,"G[?,?](CREATININE <= ? | MET >= ?)"
8248,"G[?,?](Glasgow_Coma_Scale_Total >= ? | s8_hr <= ?)"
8249,"G[?,?](HEMOGLOBIN >= ? | s24_hr <= ?)"
8250,"G[?,?](Pulse >= ? -> O2_Flow <= ?)"
8251,"(PLATELET_COUNT >= ?) U[?,?] (y <= ?)"
8252,"G[?,?](SpO2 >= ? | hr <= ?)"
8253,"(edrk <= ?) U[?,?] (CO2 >= ?)"
8254,"(death >= ?) U[?,?] (hr <= ?)"
8255,"(Glasgow_Coma_Scale_Total >= ?) U[?,?] (Temp >= ?)"
8256,"G[?,?](n_evts >= ? | SBP >= ?)"
8257,"G[?,?](CHLORIDE <= ? | s8_hr <= ?)"
8258,"G[?,?](death >= ? -> HEMOGLOBIN >= ?)"
8259,"G[?,?](SpO2 >= ? & MET <= ?)"
8260,"G[?,?](Mort <= ? | CHLORIDE <= ?)"
8261,"(direct >= ?) U[?,?] (MET >= ?)"
8262,"(y <= ?) U[?,?] (WHITE_BLOOD_CELL_COUNT <= ?)"
8263,"G[?,?](Glasgow_Coma_Scale_Total <= ? | death >= ?)"
8264,"(tte >= ?) U[?,?] (s24_hr <= ?)"
8265,"G[?,?](ICU_Pt_Days <= ? -> HEMOGLOBIN <= ?)"
8266,"G[?,?](PHOSPHORUS <= ? -> WHITE_BLOOD_CELL_COUNT <= ?)"
8267,"G[?,?](GLUCOSE >= ? -> Mort >= ?)"
8268,"(AF <= ?) U[?,?] (tte <= ?)"
8269,"G[?,?](BLOOD_UREA_NITROGEN <= ? | y <= ?)"
8270,"(n_evts >= ?) U[?,?] (death <= ?)"
8271,"(MET <= ?) U[?,?] (CO2 >= ?)"
8272,"G[?,?](GLUCOSE <= ? | SBP >= ?)"
8273,"(SBP >= ?) U[?,?] (y >= ?)"
8274,"(O2_Flow <= ?) U[?,?] (WHITE_BLOOD_CELL_COUNT <= ?)"
8275,"G[?,?](MAGNESIUM >= ? -> WHITE_BLOOD_CELL_COUNT <= ?)"
8276,"G[?,?](LOS <= ? & Mort <= ?)"
8277,"G[?,?](HEMOGLOBIN >= ? | PLATELET_COUNT >= ?)"
8278,"G[?,?](Pulse >= ? -> Glasgow_Coma_Scale_Total >= ?)"
8279,"(dfa >= ?) U[?,?] (s24_hr <= ?)"
8280,"(edrk <= ?) U[?,?] (cosen <= ?)"
8281,"G[?,?](BLOOD_UREA_NITROGEN <= ? | SBP <= ?)"
8282,"G[?,?](hr <= ? -> POTASSIUM >= ?)"
8283,"(hr <= ?) U[?,?] (Glasgow_Coma_Scale_Total <= ?)"
8284,"G[?,?](PLATELET_COUNT >= ? -> BLOOD_UREA_NITROGEN <= ?)"
8285,"G[?,?](CHLORIDE <= ? | MET >= ?)"
8286,"G[?,?](BLOOD_UREA_NITROGEN >= ? | y <= ?)"
8287,"G[?,?](Temp <= ? | LOS <= ?)"
8288,"F[?,?](Resp <= ? & y >= ?)"
8289,"G[?,?](n_evts <= ? | PLATELET_COUNT >= ?)"
8290,"(ICU_Pt_Days <= ?) U[?,?] (AF >= ?)"
8291,"(dfa >= ?) U[?,?] (Resp >= ?)"
8292,"G[?,?](tte <= ? | PHOSPHORUS >= ?)"
8293,"(LOS >= ?) U[?,?] (n_edrk >= ?)"
8294,"G[?,?](MET >= ? | y <= ?)"
8295,"(n_evts <= ?) U[?,?] (WHITE_BLOOD_CELL_COUNT <= ?)"
8296,"G[?,?](Pulse >= ? | POTASSIUM >= ?)"
8297,"(s8_edrk >= ?) U[?,?] (Resp >= ?)"
8298,"(dfa >= ?) U[?,?] (Mort >= ?)"
8299,"(CALCIUM <= ?) U[?,?] (AF >= ?)"
8300,"(GLUCOSE >= ?) U[?,?] (LOS >= ?)"
8301,"(y <= ?) U[?,?] (y <= ?)"
8302,"(SpO2 <= ?) U[?,?] (AF >= ?)"
8303,"G[?,?](MAGNESIUM >= ? -> CREATININE >= ?)"
8304,"G[?,?](Mort <= ? | Glasgow_Coma_Scale_Total >= ?)"
8305,"G[?,?](SODIUM >= ? | MET >= ?)"
8306,"(edrk <= ?) U[?,?] (SpO2 >= ?)"
8307,"G[?,?](LOS <= ? -> Pulse >= ?)"
8308,"G[?,?](MET <= ? -> HEMOGLOBIN <= ?)"
8309,"(y <= ?) U[?,?] (MAGNESIUM >= ?)"
8310,"(Glasgow_Coma_Scale_Total <= ?) U[?,?] (y <= ?)"
8311,"(dfa <= ?) U[?,?] (dfa <= ?)"
8312,"G[?,?](CREATININE >= ? | O2_Flow >= ?)"
8313,"G[?,?](PHOSPHORUS <= ? | CHLORIDE >= ?)"
8314,"G[?,?](PLATELET_COUNT <= ? -> n_edrk <= ?)"
8315,"G[?,?](Pulse <= ? -> n_evts <= ?)"
8316,"G[?,?](WHITE_BLOOD_CELL_COUNT <= ? | Mort >= ?)"
8317,"(CREATININE >= ?) U[?,?] (dfa >= ?)"
8318,"G[?,?](ICU_Pt_Days >= ? | CHLORIDE >= ?)"
8319,"G[?,?](ICU_Pt_Days >= ? | PHOSPHORUS >= ?)"
8320,"(SBP >= ?) U[?,?] (Temp >= ?)"
8321,"(Mort <= ?) U[?,?] (Mort <= ?)"
8322,"G[?,?](CHLORIDE <= ? | y <= ?)"
8323,"G[?,?](BLOOD_UREA_NITROGEN >= ? | death <= ?)"
8324,"G[?,?](BLOOD_UREA_NITROGEN <= ? | CO2 <= ?)"
8325,"G[?,?](Temp >= ? -> Resp <= ?)"
8326,"G[?,?](direct <= ? -> GLUCOSE <= ?)"
8327,"G[?,?](CALCIUM <= ? -> CHLORIDE <= ?)"
8328,"G[?,?](MAGNESIUM >= ? | hr <= ?)"
8329,"(edrk <= ?) U[?,?] (tte >= ?)"
8330,"(CALCIUM >= ?) U[?,?] (dfa <= ?)"
8331,"(SpO2 <= ?) U[?,?] (O2_Flow <= ?)"
8332,"G[?,?](hr <= ? | SpO2 <= ?)"
8333,"G[?,?](PHOSPHORUS >= ? | y <= ?)"
8334,"G[?,?](Temp >= ? -> death >= ?)"
8335,"(dfa <= ?) U[?,?] (MAGNESIUM >= ?)"
8336,"(edrk <= ?) U[?,?] (s8_edrk >= ?)"
8337,"G[?,?](PHOSPHORUS <= ? | CO2 >= ?)"
8338,"G[?,?](SBP <= ? | SpO2 <= ?)"
8339,"(death <= ?) U[?,?] (s24_edrk >= ?)"
8340,"G[?,?](tte >= ? | GLUCOSE >= ?)"
8341,"(Resp >= ?) U[?,?] (MET >= ?)"
8342,"F[?,?](Glasgow_Coma_Scale_Total <= ? & n_evts >= ?)"
8343,"G[?,?](Temp <= ? | tte >= ?)"
8344,"G[?,?](O2_Flow >= ? | MET >= ?)"
8345,"G[?,?](y >= ? | BLOOD_UREA_NITROGEN >= ?)"
8346,"(Resp <= ?) U[?,?] (cosen >= ?)"
8347,"(SpO2 <= ?) U[?,?] (lds <= ?)"
8348,"G[?,?](SpO2 >= ? & Mort <= ?)"
8349,"G[?,?](SpO2 >= ? -> POTASSIUM >= ?)"
8350,"G[?,?](GLUCOSE >= ? -> SODIUM >= ?)"
8351,"(MAGNESIUM >= ?) U[?,?] (CHLORIDE <= ?)"
8352,"(tte >= ?) U[?,?] (y <= ?)"
8353,"(CO2 >= ?) U[?,?] (O2_Flow <= ?)"
8354,"(s24_hr <= ?) U[?,?] (Temp <= ?)"
8355,"(CREATININE >= ?) U[?,?] (BLOOD_UREA_NITROGEN <= ?)"
8356,"(s8_hr <= ?) U[?,?] (WHITE_BLOOD_CELL_COUNT <= ?)"
8357,"G[?,?](Pulse >= ? -> MET >= ?)"
8358,"(s24_edrk >= ?) U[?,?] (PLATELET_COUNT >= ?)"
8359,"(y <= ?) U[?,?] (y >= ?)"
8360,"(tte >= ?) U[?,?] (direct >= ?)"
8361,"(cosen <= ?) U[?,?] (HEMOGLOBIN <= ?)"
8362,"G[?,?](Glasgow_Coma_Scale_Total >= ? & tte >= ?)"
8363,"(GLUCOSE >= ?) U[?,?] (s8_edrk <= ?)"
8364,"G[?,?](Temp <= ? -> CALCIUM <= ?)"
8365,"(CO2 >= ?) U[?,?] (death <= ?)"
8366,"F[?,?](Resp <= ? & tte <= ?)"
8367,"(MET <= ?) U[?,?] (n_edrk <= ?)"
8368,"F[?,?](Glasgow_Coma_Scale_Total <= ? & LOS >= ?)"
8369,"G[?,?](LOS >= ? -> s24_hr <= ?)"
8370,"(O2_Flow <= ?) U[?,?] (AF <= ?)"
8371,"(CO2 >= ?) U[?,?] (MET >= ?)"
8372,"G[?,?](SODIUM >= ? -> hr <= ?)"
8373,"G[?,?](Pulse <= ? -> death >= ?)"
8374,"G[?,?](tte >= ? | BLOOD_UREA_NITROGEN <= ?)"
8375,"G[?,?](Pulse >= ? | MET >= ?)"
8376,"(BLOOD_UREA_NITROGEN >= ?) U[?,?] (LOS >= ?)"
8377,"(n_evts <= ?) U[?,?] (MAGNESIUM >= ?)"
8378,"G[?,?](MET <= ? -> n_edrk <= ?)"
8379,"(CALCIUM <= ?) U[?,?] (CALCIUM >= ?)"
8380,"G[?,?](GLUCOSE <= ? -> GLUCOSE <= ?)"
8381,"G[?,?](y >= ? | SpO2 <= ?)"
8382,"(y <= ?) U[?,?] (s8_edrk <= ?)"
8383,"G[?,?](direct <= ? & SpO2 >= ?)"
8384,"G[?,?](tte <= ? | O2_Flow >= ?)"
8385,"G[?,?](CO2 <= ? -> MAGNESIUM >= ?)"
8386,"G[?,?](MET >= ? | Pulse >= ?)"
8387,"G[?,?](n_evts >= ? | CO2 <= ?)"
8388,"(death >= ?) U[?,?] (edrk >= ?)"
8389,"G[?,?](n_evts <= ? & ICU_Pt_Days <= ?)"
8390,"G[?,?](GLUCOSE <= ? | death <= ?)"
8391,"(LOS <= ?) U[?,?] (Glasgow_Coma_Scale_Total <= ?)"
8392,"G[?,?](SBP <= ? -> CREATININE <= ?)"
8393,"G[?,?](death <= ? | Temp <= ?)"
8394,"G[?,?](O2_Flow <= ? | O2_Flow >= ?)"
8395,"G[?,?](n_evts >= ? -> MET >= ?)"
8396,"G[?,?](BLOOD_UREA_NITROGEN >= ? -> CREATININE <= ?)"
8397,"G[?,?](BLOOD_UREA_NITROGEN <= ? -> SBP >= ?)"
8398,"(BLOOD_UREA_NITROGEN <= ?) U[?,?] (cosen <= ?)"
8399,"G[?,?](MET <= ? | ICU_Pt_Days >= ?)"
8400,"G[?,?](s2_edrk <= ? -> death <= ?)"
8401,"G[?,?](CREATININE <= ? -> SpO2 >= ?)"
8402,"(s24_edrk >= ?) U[?,?] (af <= ?)"
8403,"G[?,?](BLOOD_UREA_NITROGEN >= ? | SODIUM <= ?)"
8404,"G[?,?](BLOOD_UREA_NITROGEN <= ? | tte <= ?)"
8405,"G[?,?](LOS <= ? | ICU_Pt_Days >= ?)"
8406,"G[?,?](SBP <= ? & tte >= ?)"
8407,"G[?,?](direct >= ? | Temp <= ?)"
8408,"(SpO2 <= ?) U[?,?] (cosen <= ?)"
8409,"G[?,?](SBP >= ? -> SBP <= ?)"
8410,"G[?,?](y >= ? | y <= ?)"
8411,"(lds >= ?) U[?,?] (cosen >= ?)"
8412,"(s8_edrk >= ?) U[?,?] (Temp <= ?)"
8413,"F[?,?](n_evts >= ? & CREATININE >= ?)"
8414,"G[?,?](death >= ? -> y <= ?)"
8415,"(ICU_Pt_Days <= ?) U[?,?] (tte <= ?)"
8416,"(s24_edrk <= ?) U[?,?] (WHITE_BLOOD_CELL_COUNT <= ?)"
8417,"(PLATELET_COUNT >= ?) U[?,?] (BLOOD_UREA_NITROGEN <= ?)"
8418,"G[?,?](GLUCOSE >= ? -> Glasgow_Coma_Scale_Total <= ?)"
8419,"G[?,?](BLOOD_UREA_NITROGEN <= ? -> MET <= ?)"
8420,"G[?,?](direct <= ? | CALCIUM <= ?)"
8421,"G[?,?](direct >= ? -> n_evts >= ?)"
8422,"G[?,?](SpO2 >= ? | CO2 >= ?)"
8423,"(edrk >= ?) U[?,?] (death >= ?)"
8424,"G[?,?](MAGNESIUM >= ? | POTASSIUM >= ?)"
8425,"(edrk >= ?) U[?,?] (y >= ?)"
8426,"(HEMOGLOBIN >= ?) U[?,?] (lds >= ?)"
8427,"(edrk <= ?) U[?,?] (Pulse >= ?)"
8428,"G[?,?](Glasgow_Coma_Scale_Total <= ? | Mort <= ?)"
8429,"G[?,?](HEMOGLOBIN >= ? -> SBP <= ?)"
8430,"(hr >= ?) U[?,?] (lds <= ?)"
8431,"G[?,?](CREATININE <= ? -> Pulse >= ?)"
8432,"G[?,?](O2_Flow >= ? | CHLORIDE <= ?)"
8433,"G[?,?](PLATELET_COUNT <= ? -> SpO2 <= ?)"
8434,"(s8_edrk >= ?) U[?,?] (CALCIUM <= ?)"
8435,"G[?,?](WHITE_BLOOD_CELL_COUNT <= ? | CHLORIDE <= ?)"
8436,"G[?,?](CHLORIDE <= ? -> MAGNESIUM >= ?)"
8437,"G[?,?](MET >= ? | ICU_Pt_Days >= ?)"
8438,"G[?,?](O2_Flow >= ? -> LOS >= ?)"
8439,"G[?,?](SODIUM <= ? -> O2_Flow <= ?)"
8440,"(s24_edrk >= ?) U[?,?] (direct >= ?)"
8441,"G[?,?](Mort >= ? | direct >= ?)"
8442,"(lds <= ?) U[?,?] (srr <= ?)"
8443,"G[?,?](direct <= ? -> LOS >= ?)"
8444,"G[?,?](SBP <= ? -> Mort >= ?)"
8445,"G[?,?](Resp <= ? -> O2_Flow <= ?)"
8446,"G[?,?](Resp <= ? | Temp <= ?)"
8447,"(MET >= ?) U[?,?] (dfa <= ?)"
8448,"G[?,?](CALCIUM <= ? | tte >= ?)"
8449,"(af <= ?) U[?,?] (ICU_Pt_Days <= ?)"
8450,"G[?,?](POTASSIUM >= ? | CO2 >= ?)"
8451,"G[?,?](PLATELET_COUNT <= ? -> Pulse <= ?)"
8452,"G[?,?](PHOSPHORUS <= ? -> Pulse <= ?)"
8453,"(dfa <= ?) U[?,?] (GLUCOSE >= ?)"
8454,"G[?,?](CREATININE <= ? | PLATELET_COUNT >= ?)"
8455,"G[?,?](y <= ? -> GLUCOSE <= ?)"
8456,"(O2_Flow >= ?) U[?,?] (ICU_Pt_Days <= ?)"
8457,"G[?,?](PLATELET_COUNT >= ? -> direct >= ?)"
8458,"(lds <= ?) U[?,?] (y <= ?)"
8459,"(lds <= ?) U[?,?] (tte >= ?)"
8460,"G[?,?](death >= ? | s8_hr <= ?)"
8461,"(Mort <= ?) U[?,?] (MAGNESIUM >= ?)"
8462,"(BLOOD_UREA_NITROGEN <= ?) U[?,?] (Glasgow_Coma_Scale_Total >= ?)"
8463,"G[?,?](O2_Flow >= ? | CHLORIDE >= ?)"
8464,"G[?,?](y >= ? | CHLORIDE >= ?)"
8465,"G[?,?](ICU_Pt_Days <= ? & n_evts <= ?)"
8466,"(Mort >= ?) U[?,?] (edrk >= ?)"
8467,"(lds <= ?) U[?,?] (LOS >= ?)"
8468,"G[?,?](LOS <= ? | PLATELET_COUNT <= ?)"
8469,"(ICU_Pt_Days <= ?) U[?,?] (cosen <= ?)"
8470,"G[?,?](LOS <= ? | direct >= ?)"
8471,"(n_evts >= ?) U[?,?] (MET <= ?)"
8472,"(SBP >= ?) U[?,?] (s8_edrk <= ?)"
8473,"G[?,?](CHLORIDE >= ? | n_evts >= ?)"
8474,"(LOS >= ?) U[?,?] (O2_Flow <= ?)"
8475,"G[?,?](O2_Flow >= ? | Resp >= ?)"
8476,"G[?,?](Resp >= ? -> hr <= ?)"
8477,"G[?,?](Temp >= ? -> BLOOD_UREA_NITROGEN <= ?)"
8478,"G[?,?](direct >= ? | SODIUM >= ?)"
8479,"G[?,?](GLUCOSE <= ? -> SpO2 <= ?)"
8480,"(death >= ?) U[?,?] (n_evts <= ?)"
8481,"(Resp <= ?) U[?,?] (s8_edrk <= ?)"
8482,"G[?,?](Resp >= ? | GLUCOSE >= ?)"
8483,"(SBP <= ?) U[?,?] (MAGNESIUM >= ?)"
8484,"G[?,?](CALCIUM >= ? -> direct >= ?)"
8485,"(ICU_Pt_Days >= ?) U[?,?] (WHITE_BLOOD_CELL_COUNT <= ?)"
8486,"G[?,?](LOS <= ? -> CALCIUM >= ?)"
8487,"(MET <= ?) U[?,?] (edrk >= ?)"
8488,"(s8_edrk >= ?) U[?,?] (s8_hr <= ?)"
8489,"G[?,?](CHLORIDE <= ? | n_evts <= ?)"
8490,"G[?,?](hr <= ? | hr <= ?)"
8491,"G[?,?](CO2 <= ? -> death >= ?)"
8492,"G[?,?](O2_Flow <= ? | MET >= ?)"
8493,"(direct >= ?) U[?,?] (af >= ?)"
8494,"(n_evts <= ?) U[?,?] (hr <= ?)"
8495,"(CHLORIDE <= ?) U[?,?] (ICU_Pt_Days >= ?)"
8496,"G[?,?](Temp <= ? -> SpO2 >= ?)"
8497,"(Glasgow_Coma_Scale_Total <= ?) U[?,?] (edrk <= ?)"
8498,"(ICU_Pt_Days >= ?) U[?,?] (s8_edrk <= ?)"
8499,"(CHLORIDE <= ?) U[?,?] (O2_Flow <= ?)"
8500,"G[?,?](PHOSPHORUS <= ? -> ICU_Pt_Days >= ?)"
8501,"(Glasgow_Coma_Scale_Total >= ?) U[?,?] (Pulse >= ?)"
8502,"G[?,?](ICU_Pt_Days >= ? | PLATELET_COUNT >= ?)"
8503,"G[?,?](Temp >= ? | MAGNESIUM >= ?)"
8504,"G[?,?](tte >= ? | ICU_Pt_Days <= ?)"
8505,"(cosen <= ?) U[?,?] (Temp <= ?)"
8506,"(BLOOD_UREA_NITROGEN >= ?) U[?,?] (tte >= ?)"
8507,"(edrk >= ?) U[?,?] (CREATININE >= ?)"
8508,"G[?,?](y <= ? | Resp <= ?)"
8509,"(SBP >= ?) U[?,?] (PHOSPHORUS >= ?)"
8510,"(MET >= ?) U[?,?] (Pulse >= ?)"
8511,"(Pulse <= ?) U[?,?] (y >= ?)"
8512,"G[?,?](SODIUM <= ? | SBP >= ?)"
8513,"G[?,?](SpO2 <= ? -> Glasgow_Coma_Scale_Total <= ?)"
8514,"G[?,?](BLOOD_UREA_NITROGEN <= ? -> GLUCOSE <= ?)"
8515,"(Glasgow_Coma_Scale_Total <= ?) U[?,?] (Resp <= ?)"
8516,"(ICU_Pt_Days >= ?) U[?,?] (SpO2 <= ?)"
8517,"(Glasgow_Coma_Scale_Total >= ?) U[?,?] (AF >= ?)"
8518,"G[?,?](n_edrk <= ? | BLOOD_UREA_NITROGEN <= ?)"
8519,"(CREATININE <= ?) U[?,?] (SBP >= ?)"
8520,"(death >= ?) U[?,?] (CHLORIDE <= ?)"
8521,"G[?,?](HEMOGLOBIN >= ? -> s24_hr <= ?)"
8522,"(dfa >= ?) U[?,?] (n_evts >= ?)"
8523,"G[?,?](SBP >= ? | CO2 >= ?)"
8524,"G[?,?](LOS <= ? -> s24_hr <= ?)"
8525,"G[?,?](PHOSPHORUS <= ? -> ICU_Pt_Days <= ?)"
8526,"G[?,?](PHOSPHORUS >= ? | Temp <= ?)"
8527,"F[?,?](tte <= ? & LOS >= ?)"
8528,"G[?,?](CO2 >= ? | Temp <= ?)"
8529,"G[?,?](n_evts >= ? | tte >= ?)"
8530,"G[?,?](MAGNESIUM >= ? | MAGNESIUM >= ?)"
8531,"G[?,?](CALCIUM <= ? -> Resp >= ?)"
8532,"(LOS <= ?) U[?,?] (s24_hr <= ?)"
8533,"(y <= ?) U[?,?] (PLATELET_COUNT >= ?)"
8534,"G[?,?](Mort >= ? | BLOOD_UREA_NITROGEN >= ?)"
8535,"G[?,?](y >= ? | Resp >= ?)"
8536,"G[?,?](MET >= ? | s24_hr <= ?)"
8537,"G[?,?](s2_edrk <= ? -> hr <= ?)"
8538,"(AF <= ?) U[?,?] (y <= ?)"
8539,"G[?,?](Mort >= ? | tte <= ?)"
8540,"G[?,?](y >= ? | SBP <= ?)"
8541,"G[?,?](Mort <= ? -> Mort >= ?)"
8542,"G[?,?](Resp >= ? | CHLORIDE >= ?)"
8543,"G[?,?](MET >= ? | Mort >= ?)"
8544,"G[?,?](PLATELET_COUNT >= ? | PHOSPHORUS >= ?)"
8545,"G[?,?](CO2 >= ? | Mort <= ?)"
8546,"(MAGNESIUM >= ?) U[?,?] (ICU_Pt_Days <= ?)"
8547,"G[?,?](death >= ? | PLATELET_COUNT >= ?)"
8548,"(SBP <= ?) U[?,?] (CALCIUM <= ?)"
8549,"(cosen <= ?) U[?,?] (LOS >= ?)"
8550,"G[?,?](s24_hr <= ? | SODIUM <= ?)"
8551,"G[?,?](Temp <= ? | ICU_Pt_Days <= ?)"
8552,"(Mort <= ?) U[?,?] (WHITE_BLOOD_CELL_COUNT <= ?)"
8553,"G[?,?](Glasgow_Coma_Scale_Total <= ? | PHOSPHORUS >= ?)"
8554,"G[?,?](s8_hr <= ? | SpO2 >= ?)"
8555,"(y <= ?) U[?,?] (s24_hr <= ?)"
8556,"(Temp >= ?) U[?,?] (direct <= ?)"
8557,"G[?,?](s8_hr >= ? | CHLORIDE >= ?)"
8558,"G[?,?](PLATELET_COUNT >= ? | tte >= ?)"
8559,"F[?,?](y >= ? & O2_Flow >= ?)"
8560,"(y >= ?) U[?,?] (Mort >= ?)"
8561,"G[?,?](death <= ? | SODIUM >= ?)"
8562,"G[?,?](SODIUM >= ? -> Mort >= ?)"
8563,"G[?,?](GLUCOSE >= ? -> SpO2 <= ?)"
8564,"G[?,?](ICU_Pt_Days >= ? -> MET <= ?)"
8565,"(death <= ?) U[?,?] (af <= ?)"
8566,"(death >= ?) U[?,?] (cosen >= ?)"
8567,"G[?,?](PHOSPHORUS >= ? | PHOSPHORUS <= ?)"
8568,"(s8_hr <= ?) U[?,?] (SpO2 >= ?)"
8569,"G[?,?](direct <= ? -> SODIUM >= ?)"
8570,"G[?,?](hr <= ? -> BLOOD_UREA_NITROGEN >= ?)"
8571,"(n_edrk <= ?) U[?,?] (direct <= ?)"
8572,"G[?,?](Mort >= ? | GLUCOSE >= ?)"
8573,"(ICU_Pt_Days <= ?) U[?,?] (y >= ?)"
8574,"(HEMOGLOBIN >= ?) U[?,?] (y >= ?)"
8575,"(O2_Flow >= ?) U[?,?] (dfa >= ?)"
8576,"(MAGNESIUM >= ?) U[?,?] (lds >= ?)"
8577,"G[?,?](CHLORIDE >= ? | Pulse <= ?)"
8578,"G[?,?](PLATELET_COUNT >= ? | Pulse <= ?)"
